part_num,manufacturer,TNVED,concat_str,path_ds,id_path
PSU04N65B,PIP SEMI,8541290000,PSU04N65B PIP SEMI,M:\DataSheet\8678e9e0-0602-11ee-96f2-f8bc12505841.pdf,8678e9e0-0602-11ee-96f2-f8bc12505841
TPS7A8300RGWR,TEXAS INSTRUMENTS,8542399010,TPS7A8300RGWR TEXAS INSTRUMENTS,M:\DataSheet\e27f5ea9-5a85-11ed-96e8-f8bc12505841.pdf,e27f5ea9-5a85-11ed-96e8-f8bc12505841
PE42850B-X,PEREGRINE,8542399010,PE42850B-X PEREGRINE,M:\DataSheet\cbcf153b-539c-11ee-96f4-f8bc12505841.pdf,cbcf153b-539c-11ee-96f4-f8bc12505841
E3297F,EVETAR,9002190000,E3297F EVETAR,M:\DataSheet\d1af4837-0e74-11ee-96f2-f8bc12505841.pdf,d1af4837-0e74-11ee-96f2-f8bc12505841
TSS-600-350NS2/6SZ,E-TEC,8536501109,TSS-600-350NS2/6SZ E-TEC,M:\DataSheet\1573f05d-3fc9-11ed-96e6-f8bc12505841.pdf,1573f05d-3fc9-11ed-96e6-f8bc12505841
BS2-014-H430-55/2B,E-TEC,8536693000,BS2-014-H430-55/2B E-TEC,M:\DataSheet\a6c2ad28-019f-11ed-96e4-f8bc12505841.pdf,a6c2ad28-019f-11ed-96e4-f8bc12505841
LP-SFP-Copper,LINK-PP,8517790009,LP-SFP-COPPER LINK-PP,M:\DataSheet\654494e8-0535-11ee-96f1-f8bc12505841.pdf,654494e8-0535-11ee-96f1-f8bc12505841
B-01-RTS,KEMET ELECTRONICS,8548009000,B-01-RTS KEMET ELECTRONICS,M:\DataSheet\3a900e4e-14e0-11ee-96f2-f8bc12505841.pdf,3a900e4e-14e0-11ee-96f2-f8bc12505841
UM3302H,UNION SEMICONDUCTOR,8542399010,UM3302H UNION SEMICONDUCTOR,M:\DataSheet\20335c79-38f5-11ed-96e6-f8bc12505841.pdf,20335c79-38f5-11ed-96e6-f8bc12505841
BLM21PG121SH1D,MURATA ELECTRONICS,8504509500,BLM21PG121SH1D MURATA ELECTRONICS,M:\DataSheet\fa348605-03aa-11ee-96f1-f8bc12505841.pdf,fa348605-03aa-11ee-96f1-f8bc12505841
2MBI600VN-120-50,FUJI ELECTRIC CO.LTD,8541290000,2MBI600VN-120-50 FUJI ELECTRIC CO.LTD,M:\DataSheet\3d1f50f2-6cb0-11ed-96e9-f8bc12505841.pdf,3d1f50f2-6cb0-11ed-96e9-f8bc12505841
AD5663BRMZ-REEL7,ANALOG DEVICES,8542399010,AD5663BRMZ-REEL7 ANALOG DEVICES,M:\DataSheet\17b9ac5b-6fb2-11ed-96ea-f8bc12505841.pdf,17b9ac5b-6fb2-11ed-96ea-f8bc12505841
MP62341DH-LF-Z,MONOLITHIC POWER SYSTEMS,8542399010,MP62341DH-LF-Z MONOLITHIC POWER SYSTEMS,M:\DataSheet\af95cda3-1015-11ee-96f2-f8bc12505841.pdf,af95cda3-1015-11ee-96f2-f8bc12505841
USB5744-I/2G,MICROCHIP TECHNOLOGY,8542399010,USB5744-I/2G MICROCHIP TECHNOLOGY,M:\DataSheet\a42c5587-1010-11ee-96f2-f8bc12505841.pdf,a42c5587-1010-11ee-96f2-f8bc12505841
LMX2571NJKR,TEXAS INSTRUMENTS,8542399010,LMX2571NJKR TEXAS INSTRUMENTS,M:\DataSheet\70b1913f-57c0-11ee-96f4-f8bc12505841.pdf,70b1913f-57c0-11ee-96f4-f8bc12505841
LMK00105SQE/NOPB,TEXAS INSTRUMENTS,8542399010,LMK00105SQE/NOPB TEXAS INSTRUMENTS,M:\DataSheet\06cbed9b-57c3-11ee-96f4-f8bc12505841.pdf,06cbed9b-57c3-11ee-96f4-f8bc12505841
ADP7156ACPZ-3.3-R7,ANALOG DEVICES,8542399010,ADP7156ACPZ-3.3-R7 ANALOG DEVICES,M:\DataSheet\b230c0af-5073-11ee-96f3-f8bc12505841.pdf,b230c0af-5073-11ee-96f3-f8bc12505841
AMG100N1700MB,SHENZHEN YIWEISHI TECHNOLOGY,8541290000,AMG100N1700MB SHENZHEN YIWEISHI TECHNOLOGY,M:\DataSheet\2f969824-0150-11ee-96f1-f8bc12505841.pdf,2f969824-0150-11ee-96f1-f8bc12505841
LTM8054EY#PBF,ANALOG DEVICES,8542399090,LTM8054EY#PBF ANALOG DEVICES,M:\DataSheet\9f14cc18-03a9-11ee-96f1-f8bc12505841.pdf,9f14cc18-03a9-11ee-96f1-f8bc12505841
CRS-102-O200-99,E-TEC,8536693000,CRS-102-O200-99 E-TEC,M:\DataSheet\528585c3-4b66-11ec-96dd-f8bc12505841.pdf,528585c3-4b66-11ec-96dd-f8bc12505841
AMG60N1200MB,SHENZHEN YIWEISHI TECHNOLOGY,8541290000,AMG60N1200MB SHENZHEN YIWEISHI TECHNOLOGY,M:\DataSheet\b4844646-014e-11ee-96f1-f8bc12505841.pdf,b4844646-014e-11ee-96f1-f8bc12505841
RJSAE-5381-08,AMPHENOL,8536693000,RJSAE-5381-08 AMPHENOL,M:\DataSheet\b8956cb6-3129-11ee-96f2-f8bc12505841.pdf,b8956cb6-3129-11ee-96f2-f8bc12505841
1GLBH620D900-02,BM-CAPACITOR,8532250000,1GLBH620D900-02 BM-CAPACITOR,M:\DataSheet\a28f099c-d20d-11ed-96ef-f8bc12505841.pdf,a28f099c-d20d-11ed-96ef-f8bc12505841
UCC28C43DR,TEXAS INSTRUMENTS,8542399010,UCC28C43DR TEXAS INSTRUMENTS,M:\DataSheet\c31bf200-0068-11ee-96f1-f8bc12505841.pdf,c31bf200-0068-11ee-96f1-f8bc12505841
TRI054S-CC,LUCID VISION,8525891900,TRI054S-CC LUCID VISION,M:\DataSheet\514859fd-0509-11ee-96f1-f8bc12505841.pdf,514859fd-0509-11ee-96f1-f8bc12505841
HEG652B,BOWEI INTEGRATED CIRCUITS,8541290000,HEG652B BOWEI INTEGRATED CIRCUITS,M:\DataSheet\3d5abfb2-fe6b-11eb-96d6-b8ca3a6d7094.docx,3d5abfb2-fe6b-11eb-96d6-b8ca3a6d7094
E3400A-R3,EVETAR,9002190000,E3400A-R3 EVETAR,M:\DataSheet\fa016ffb-0e9d-11ee-96f2-f8bc12505841.pdf,fa016ffb-0e9d-11ee-96f2-f8bc12505841
ABM8AIG-12.000MHZ-1Z-T,ABRACON,8541600000,ABM8AIG-12.000MHZ-1Z-T ABRACON,M:\DataSheet\19ff3945-1fdf-11ee-96f2-f8bc12505841.pdf,19ff3945-1fdf-11ee-96f2-f8bc12505841
632L3I050M00000,CTS,8542393000,632L3I050M00000 CTS,M:\DataSheet\b79b204d-1f2f-11ee-96f2-f8bc12505841.pdf,b79b204d-1f2f-11ee-96f2-f8bc12505841
09020009920,HARTING,3926909709,09020009920 HARTING,M:\DataSheet\581f4889-05ca-11ee-96f1-f8bc12505841.pdf,581f4889-05ca-11ee-96f1-f8bc12505841
B82422A3391K100,EPCOS,8504509500,B82422A3391K100 EPCOS,M:\DataSheet\d12615f4-0e7e-11ee-96f2-f8bc12505841.pdf,d12615f4-0e7e-11ee-96f2-f8bc12505841
74AVC4T245PW,NEXPERIA,8542399010,74AVC4T245PW NEXPERIA,M:\DataSheet\405c5547-1b2d-11ee-96f2-f8bc12505841.pdf,405c5547-1b2d-11ee-96f2-f8bc12505841
A6H-4101-PM,OMRON,8536501906,A6H-4101-PM OMRON,M:\DataSheet\4298ea6b-0437-11ee-96f1-f8bc12505841.pdf,4298ea6b-0437-11ee-96f1-f8bc12505841
3-1445093-0,TYCO,8536693000,3-1445093-0 TYCO,M:\DataSheet\b2c9b5f9-15a2-11ee-96f2-f8bc12505841.pdf,b2c9b5f9-15a2-11ee-96f2-f8bc12505841
ECS-2520MVQ 1250-BN,ECS,8542393000,ECS-2520MVQ 1250-BN ECS,M:\DataSheet\937976c7-1b2e-11ee-96f2-f8bc12505841.pdf,937976c7-1b2e-11ee-96f2-f8bc12505841
BL2-016-A700-95,E-TEC,8536693000,BL2-016-A700-95 E-TEC,M:\DataSheet\98c5d964-b99a-11ed-96ed-f8bc12505841.pdf,98c5d964-b99a-11ed-96ed-f8bc12505841
BL2-012-G700-95,E-TEC,8536693000,BL2-012-G700-95 E-TEC,M:\DataSheet\98c5d962-b99a-11ed-96ed-f8bc12505841.pdf,98c5d962-b99a-11ed-96ed-f8bc12505841
2J4301MPGFD-500LL100-C20NBST_CU100549,2J,8529106909,2J4301MPGFD-500LL100-C20NBST_CU100549 2J,M:\DataSheet\52f6d15f-0f3b-11ee-96f2-f8bc12505841.pdf,52f6d15f-0f3b-11ee-96f2-f8bc12505841
2JF0102P-015MC137B-MHF4L_CU100549,2J,8517711900,2JF0102P-015MC137B-MHF4L_CU100549 2J,M:\DataSheet\8dfbc9d2-0f3b-11ee-96f2-f8bc12505841.pdf,8dfbc9d2-0f3b-11ee-96f2-f8bc12505841
3296Y-1-103LF,BOURNS,8533401000,3296Y-1-103LF BOURNS,M:\DataSheet\116c7cc3-05e5-11ee-96f1-f8bc12505841.pdf,116c7cc3-05e5-11ee-96f1-f8bc12505841
SHB018280-V-N-B300WD,POWERGOOD,8504409100,SHB018280-V-N-B300WD POWERGOOD,M:\DataSheet\c692205d-f2f4-11ed-96f1-f8bc12505841.pdf,c692205d-f2f4-11ed-96f1-f8bc12505841
E3388B-R1,EVETAR,9002190000,E3388B-R1 EVETAR,M:\DataSheet\da3e3eed-0e74-11ee-96f2-f8bc12505841.pdf,da3e3eed-0e74-11ee-96f2-f8bc12505841
5.0SMDJ33A,LITTELFUSE,8541100009,5.0SMDJ33A LITTELFUSE,M:\DataSheet\e6d6de88-05cf-11ee-96f1-f8bc12505841.pdf,e6d6de88-05cf-11ee-96f1-f8bc12505841
ABM8AIG-24.576MHZ-12-1Z-T,ABRACON,8541600000,ABM8AIG-24.576MHZ-12-1Z-T ABRACON,M:\DataSheet\dbbb7132-14cd-11ee-96f2-f8bc12505841.pdf,dbbb7132-14cd-11ee-96f2-f8bc12505841
TPS562200DDCR,TEXAS INSTRUMENTS,8542399010,TPS562200DDCR TEXAS INSTRUMENTS,M:\DataSheet\1884ee33-15b5-11ee-96f2-f8bc12505841.pdf,1884ee33-15b5-11ee-96f2-f8bc12505841
PE-65612NL,PULSE ELECTRONICS,8504318007,PE-65612NL PULSE ELECTRONICS,M:\DataSheet\8737fd9f-0f46-11ee-96f2-f8bc12505841.pdf,8737fd9f-0f46-11ee-96f2-f8bc12505841
LMC7215IM5/NOPB,TEXAS INSTRUMENTS,8542339000,LMC7215IM5/NOPB TEXAS INSTRUMENTS,M:\DataSheet\5c0c0b2f-8827-11ed-96ea-f8bc12505841.pdf,5c0c0b2f-8827-11ed-96ea-f8bc12505841
THS4541IRGTR,TEXAS INSTRUMENTS,8542339000,THS4541IRGTR TEXAS INSTRUMENTS,M:\DataSheet\d202d571-2535-11ee-96f2-f8bc12505841.pdf,d202d571-2535-11ee-96f2-f8bc12505841
EPM3032ATC44-10N,ALTERA,8542399010,EPM3032ATC44-10N ALTERA,M:\DataSheet\e43cbe13-1a39-11ee-96f2-f8bc12505841.pdf,e43cbe13-1a39-11ee-96f2-f8bc12505841
SPU0410HR5H-1,KNOWLES ELECTRONICS INC.,8542393000,SPU0410HR5H-1 KNOWLES ELECTRONICS INC.,M:\DataSheet\adce9471-0f68-11ee-96f2-f8bc12505841.pdf,adce9471-0f68-11ee-96f2-f8bc12505841
HX6400NL,PULSE ELECTRONICS,8504318007,HX6400NL PULSE ELECTRONICS,M:\DataSheet\a1f81e2a-f202-11ec-96e2-f8bc12505841.pdf,a1f81e2a-f202-11ec-96e2-f8bc12505841
74LVC125AD,NXP SEMICONDUCTORS,8542399010,74LVC125AD NXP SEMICONDUCTORS,M:\DataSheet\2d6ff455-0f55-11ee-96f2-f8bc12505841.pdf,2d6ff455-0f55-11ee-96f2-f8bc12505841
AD8137YCPZ-REEL7,ANALOG DEVICES,8542399010,AD8137YCPZ-REEL7 ANALOG DEVICES,M:\DataSheet\0ea84a8e-659e-11ed-96e9-f8bc12505841.pdf,0ea84a8e-659e-11ed-96e9-f8bc12505841
AD5624RBRMZ-5,ANALOG DEVICES,8542399010,AD5624RBRMZ-5 ANALOG DEVICES,M:\DataSheet\3b5c45b0-a13d-11ed-96ed-f8bc12505841.pdf,3b5c45b0-a13d-11ed-96ed-f8bc12505841
PCA9535PW,NXP SEMICONDUCTORS,8542399010,PCA9535PW NXP SEMICONDUCTORS,M:\DataSheet\6a10df8e-c71f-11ed-96ed-f8bc12505841.pdf,6a10df8e-c71f-11ed-96ed-f8bc12505841
LPC1778FBD208,NXP SEMICONDUCTORS,8542319010,LPC1778FBD208 NXP SEMICONDUCTORS,M:\DataSheet\b5eeebe2-cd54-11ed-96ee-f8bc12505841.pdf,b5eeebe2-cd54-11ed-96ee-f8bc12505841
MMBTH81,ON SEMICONDUCTOR,8541210000,MMBTH81 ON SEMICONDUCTOR,M:\DataSheet\eeb5e90b-e9a2-11ed-96f0-f8bc12505841.pdf,eeb5e90b-e9a2-11ed-96f0-f8bc12505841
TPS70950DBVR,TEXAS INSTRUMENTS,8542399010,TPS70950DBVR TEXAS INSTRUMENTS,M:\DataSheet\b9ab0b80-ddc1-11ed-96f0-f8bc12505841.pdf,b9ab0b80-ddc1-11ed-96f0-f8bc12505841
OPA2170AIDR,TEXAS INSTRUMENTS,8542339000,OPA2170AIDR TEXAS INSTRUMENTS,M:\DataSheet\52be76fe-f2fb-11ed-96f1-f8bc12505841.pdf,52be76fe-f2fb-11ed-96f1-f8bc12505841
ABM8-22.5792MHZ-D2Y-T,ABRACON,8541600000,ABM8-22.5792MHZ-D2Y-T ABRACON,M:\DataSheet\fe6e9832-1f28-11ee-96f2-f8bc12505841.pdf,fe6e9832-1f28-11ee-96f2-f8bc12505841
HX5400NL,PULSE ELECTRONICS,8504318007,HX5400NL PULSE ELECTRONICS,M:\DataSheet\bef3e765-a6d3-11ed-96ed-f8bc12505841.pdf,bef3e765-a6d3-11ed-96ed-f8bc12505841
33-HC990EXF-28-00-0500,TALLYSMAN WIRELESS,8529106909,33-HC990EXF-28-00-0500 TALLYSMAN WIRELESS,M:\DataSheet\ab110a6b-e4d7-11ed-96f0-f8bc12505841.pdf,ab110a6b-e4d7-11ed-96f0-f8bc12505841
5P49V5923B000NLGI,RENESAS,8542399010,5P49V5923B000NLGI RENESAS,M:\DataSheet\38b0da10-312a-11ee-96f2-f8bc12505841.pdf,38b0da10-312a-11ee-96f2-f8bc12505841
3-inch Si wafer N-type P-doped DSP,XIAMEN LEPTON TECHNOLOGY,3818001000,3-INCH SI WAFER N-TYPE P-DOPED DSP XIAMEN LEPTON TECHNOLOGY,M:\DataSheet\1d57aac3-0151-11ee-96f1-f8bc12505841.docx,1d57aac3-0151-11ee-96f1-f8bc12505841
CDR-1221-4M1,COMPUWARE,other,CDR-1221-4M1 COMPUWARE,M:\DataSheet\e36fc76f-0147-11ee-96f1-f8bc12505841.pdf,e36fc76f-0147-11ee-96f1-f8bc12505841
AD835ARZ-REEL,ANALOG DEVICES,8542399010,AD835ARZ-REEL ANALOG DEVICES,M:\DataSheet\3dffb638-005f-11ee-96f1-f8bc12505841.pdf,3dffb638-005f-11ee-96f1-f8bc12505841
HC128GS6KA7T,MMY,8523511000,HC128GS6KA7T MMY,M:\DataSheet\49e2af69-0697-11ee-96f2-f8bc12505841.pdf,49e2af69-0697-11ee-96f2-f8bc12505841
pBN disc D100*1.2mm,XIAMEN INNOVACERA ADVANCED MATERIALS,other,PBN DISC D100*1.2MM XIAMEN INNOVACERA ADVANCED MATERIALS,M:\DataSheet\cc17b6d9-2dc3-11ed-96e6-f8bc12505841.png,cc17b6d9-2dc3-11ed-96e6-f8bc12505841
TMR 2-4811WIN,TRACO POWER,8504409100,TMR 2-4811WIN TRACO POWER,M:\DataSheet\c1acd351-713f-11ed-96ea-f8bc12505841.pdf,c1acd351-713f-11ed-96ea-f8bc12505841
1-87756-7,TE CONNECTIVITY,8536699008,1-87756-7 TE CONNECTIVITY,M:\DataSheet\d5f0b081-06aa-11ee-96f2-f8bc12505841.pdf,d5f0b081-06aa-11ee-96f2-f8bc12505841
VJ0603D7R5VXPAJ,VISHAY,8532240000,VJ0603D7R5VXPAJ VISHAY,M:\DataSheet\0dde5d5c-14e4-11ee-96f2-f8bc12505841.pdf,0dde5d5c-14e4-11ee-96f2-f8bc12505841
B57621C5103K062,EPCOS,8533401000,B57621C5103K062 EPCOS,M:\DataSheet\6e3ea69c-14e4-11ee-96f2-f8bc12505841.pdf,6e3ea69c-14e4-11ee-96f2-f8bc12505841
MC33202DR2G,ON SEMICONDUCTOR,8542339000,MC33202DR2G ON SEMICONDUCTOR,M:\DataSheet\5dbf3d53-1591-11ee-96f2-f8bc12505841.pdf,5dbf3d53-1591-11ee-96f2-f8bc12505841
BSLD-1550-05-COS,"SHENZHEN BOXOPTRONICS TECHNOLOGY CO.,LTD",8541410009,"BSLD-1550-05-COS SHENZHEN BOXOPTRONICS TECHNOLOGY CO.,LTD",M:\DataSheet\2906e855-11cf-11ee-96f2-f8bc12505841.pdf,2906e855-11cf-11ee-96f2-f8bc12505841
ADG412BRUZ,ANALOG DEVICES,8542399010,ADG412BRUZ ANALOG DEVICES,M:\DataSheet\2d1651fb-19a7-11ee-96f2-f8bc12505841.pdf,2d1651fb-19a7-11ee-96f2-f8bc12505841
LM1117MPX-5.0/NOPB,TEXAS INSTRUMENTS,8542399010,LM1117MPX-5.0/NOPB TEXAS INSTRUMENTS,M:\DataSheet\6b1828aa-15b7-11ee-96f2-f8bc12505841.pdf,6b1828aa-15b7-11ee-96f2-f8bc12505841
OP213FSZ-REEL,ANALOG DEVICES,8542339000,OP213FSZ-REEL ANALOG DEVICES,M:\DataSheet\de9e7bf1-15b7-11ee-96f2-f8bc12505841.pdf,de9e7bf1-15b7-11ee-96f2-f8bc12505841
DRV135UA,TEXAS INSTRUMENTS,8542339000,DRV135UA TEXAS INSTRUMENTS,M:\DataSheet\9a6b6095-1421-11ee-96f2-f8bc12505841.pdf,9a6b6095-1421-11ee-96f2-f8bc12505841
AD8367ARUZ-RL7,ANALOG DEVICES,8542339000,AD8367ARUZ-RL7 ANALOG DEVICES,M:\DataSheet\f4ea500c-7f6b-11ed-96ea-f8bc12505841.pdf,f4ea500c-7f6b-11ed-96ea-f8bc12505841
QWSD-34-K2Z,QUALWAVE INC,8543708000,QWSD-34-K2Z QUALWAVE INC,M:\DataSheet\bb137633-0e79-11ee-96f2-f8bc12505841.pdf,bb137633-0e79-11ee-96f2-f8bc12505841
LW-NT-100 (2L),BEIJING GRISH HITECH,other,LW-NT-100 (2L) BEIJING GRISH HITECH,M:\DataSheet\8020865c-dd12-11ed-96f0-f8bc12505841.pdf,8020865c-dd12-11ed-96f0-f8bc12505841
SIM800C-DS,SHANGHAI SIMCOM ELECTRONIC LIMITED,8517620009,SIM800C-DS SHANGHAI SIMCOM ELECTRONIC LIMITED,M:\DataSheet\15ab9fd4-f964-11ed-96f1-f8bc12505841.pdf,15ab9fd4-f964-11ed-96f1-f8bc12505841
74990101212,WURTH,8536693000,74990101212 WURTH,M:\DataSheet\6a40b344-142a-11ee-96f2-f8bc12505841.pdf,6a40b344-142a-11ee-96f2-f8bc12505841
KM221M016E110A,CAPXON,8532220000,KM221M016E110A CAPXON,M:\DataSheet\32190485-0690-11ee-96f2-f8bc12505841.pdf,32190485-0690-11ee-96f2-f8bc12505841
CS8421-CZZ,CIRRUS LOGIC,8542399010,CS8421-CZZ CIRRUS LOGIC,M:\DataSheet\d3dcc085-14f2-11ee-96f2-f8bc12505841.pdf,d3dcc085-14f2-11ee-96f2-f8bc12505841
CS8416-CZZ,CIRRUS LOGIC,8542399010,CS8416-CZZ CIRRUS LOGIC,M:\DataSheet\0e6bc057-14f0-11ee-96f2-f8bc12505841.pdf,0e6bc057-14f0-11ee-96f2-f8bc12505841
CS8406-CZZ,CIRRUS LOGIC,8542399010,CS8406-CZZ CIRRUS LOGIC,M:\DataSheet\7bea7395-14e1-11ee-96f2-f8bc12505841.pdf,7bea7395-14e1-11ee-96f2-f8bc12505841
1812GC472KAZ1A,AVX,8532240000,1812GC472KAZ1A AVX,M:\DataSheet\5982c5df-1f2f-11ee-96f2-f8bc12505841.pdf,5982c5df-1f2f-11ee-96f2-f8bc12505841
2J6050BGF-TH19-030LL100-C20NRST_C20NYST_C20NBST_CU100549,2J,8529106909,2J6050BGF-TH19-030LL100-C20NRST_C20NYST_C20NBST_CU100549 2J,M:\DataSheet\d59f601d-0f3a-11ee-96f2-f8bc12505841.pdf,d59f601d-0f3a-11ee-96f2-f8bc12505841
2J7401MGF-500LL100-C20NBST_CU100549,2J,8529106909,2J7401MGF-500LL100-C20NBST_CU100549 2J,M:\DataSheet\597feb00-247c-11ee-96f2-f8bc12505841.pdf,597feb00-247c-11ee-96f2-f8bc12505841
RFF500F-AWW-DNN,RAYSTAR OPTRONICS,8524910090,RFF500F-AWW-DNN RAYSTAR OPTRONICS,M:\DataSheet\03622c7e-8757-11ed-96ea-f8bc12505841.pdf,03622c7e-8757-11ed-96ea-f8bc12505841
PCM1804DBR,TEXAS INSTRUMENTS,8542399010,PCM1804DBR TEXAS INSTRUMENTS,M:\DataSheet\f98ec9f9-1755-11ee-96f2-f8bc12505841.pdf,f98ec9f9-1755-11ee-96f2-f8bc12505841
CRF-999/27-H254-95,E-TEC,8536699008,CRF-999/27-H254-95 E-TEC,M:\DataSheet\61c00b44-ec68-11ec-96e1-f8bc12505841.pdf,61c00b44-ec68-11ec-96e1-f8bc12505841
39-00-0077,MOLEX,8536699008,39-00-0077 MOLEX,M:\DataSheet\f06f3e5b-fed6-11ed-96f1-f8bc12505841.pdf,f06f3e5b-fed6-11ed-96f1-f8bc12505841
39-00-0081,MOLEX,8536699008,39-00-0081 MOLEX,M:\DataSheet\2669214e-fed7-11ed-96f1-f8bc12505841.pdf,2669214e-fed7-11ed-96f1-f8bc12505841
SL1-016-S079/01-55/1,E-TEC,8536693000,SL1-016-S079/01-55/1 E-TEC,M:\DataSheet\a8fcc80e-3a89-11ed-96e6-f8bc12505841.pdf,a8fcc80e-3a89-11ed-96e6-f8bc12505841
SL1-020-S079/01-55/1,E-TEC,8536693000,SL1-020-S079/01-55/1 E-TEC,M:\DataSheet\dcf0fc2f-1eb8-11ed-96e5-f8bc12505841.pdf,dcf0fc2f-1eb8-11ed-96e5-f8bc12505841
SL1-019-S079/01-55/1,E-TEC,8536693000,SL1-019-S079/01-55/1 E-TEC,M:\DataSheet\151049b5-358f-11ed-96e6-f8bc12505841.pdf,151049b5-358f-11ed-96e6-f8bc12505841
SL1-014-S079/01-55/1,E-TEC,8536693000,SL1-014-S079/01-55/1 E-TEC,M:\DataSheet\0d959259-358f-11ed-96e6-f8bc12505841.pdf,0d959259-358f-11ed-96e6-f8bc12505841
SL1-012-S116/01-55,E-TEC,8536693000,SL1-012-S116/01-55 E-TEC,M:\DataSheet\1b453c19-e31c-11ec-96e1-f8bc12505841.pdf,1b453c19-e31c-11ec-96e1-f8bc12505841
SL1-010-S116/01-55,E-TEC,8536693000,SL1-010-S116/01-55 E-TEC,M:\DataSheet\22d94782-358f-11ed-96e6-f8bc12505841.pdf,22d94782-358f-11ed-96e6-f8bc12505841
SL1-008-S079/01-55/1,E-TEC,8536693000,SL1-008-S079/01-55/1 E-TEC,M:\DataSheet\8161dd2a-3590-11ed-96e6-f8bc12505841.pdf,8161dd2a-3590-11ed-96e6-f8bc12505841
SL1-007-S079/01-55/1,E-TEC,8536693000,SL1-007-S079/01-55/1 E-TEC,M:\DataSheet\f6c21d6d-1eb8-11ed-96e5-f8bc12505841.pdf,f6c21d6d-1eb8-11ed-96e5-f8bc12505841
SL1-005-S079/01-55/1,E-TEC,8536693000,SL1-005-S079/01-55/1 E-TEC,M:\DataSheet\59d1f05e-3b26-11ed-96e6-f8bc12505841.pdf,59d1f05e-3b26-11ed-96e6-f8bc12505841
CRF-250-H254,E-TEC,8538909908,CRF-250-H254 E-TEC,M:\DataSheet\dcab6880-0432-11ed-96e4-f8bc12505841.pdf,dcab6880-0432-11ed-96e4-f8bc12505841
CRF-218-H254,E-TEC,8538909908,CRF-218-H254 E-TEC,M:\DataSheet\949f18e6-0432-11ed-96e4-f8bc12505841.pdf,949f18e6-0432-11ed-96e4-f8bc12505841
CRF-212-H254,E-TEC,8538909908,CRF-212-H254 E-TEC,M:\DataSheet\a52114e9-0432-11ed-96e4-f8bc12505841.pdf,a52114e9-0432-11ed-96e4-f8bc12505841
CRF-210-H254,E-TEC,8538909908,CRF-210-H254 E-TEC,M:\DataSheet\af081a6e-ec69-11ec-96e1-f8bc12505841.pdf,af081a6e-ec69-11ec-96e1-f8bc12505841
BL2-032-S842-55,E-TEC,8536693000,BL2-032-S842-55 E-TEC,M:\DataSheet\8e4c4fcf-3a8a-11ed-96e6-f8bc12505841.pdf,8e4c4fcf-3a8a-11ed-96e6-f8bc12505841
BL2-024-S842-55,E-TEC,8536693000,BL2-024-S842-55 E-TEC,M:\DataSheet\fb701270-3a83-11ed-96e6-f8bc12505841.pdf,fb701270-3a83-11ed-96e6-f8bc12505841
BL2-020-S842-55,E-TEC,8536693000,BL2-020-S842-55 E-TEC,M:\DataSheet\ac60363f-3a8a-11ed-96e6-f8bc12505841.pdf,ac60363f-3a8a-11ed-96e6-f8bc12505841
BL2-018-S842-55,E-TEC,8536693000,BL2-018-S842-55 E-TEC,M:\DataSheet\ec0e283c-3a83-11ed-96e6-f8bc12505841.pdf,ec0e283c-3a83-11ed-96e6-f8bc12505841
BL2-016-S340-55/11,E-TEC,8536693000,BL2-016-S340-55/11 E-TEC,M:\DataSheet\5224b759-3a8b-11ed-96e6-f8bc12505841.pdf,5224b759-3a8b-11ed-96e6-f8bc12505841
BL1-022-S460-55/1,E-TEC,8536693000,BL1-022-S460-55/1 E-TEC,M:\DataSheet\0b113ecb-2398-11ed-96e5-f8bc12505841.pdf,0b113ecb-2398-11ed-96e5-f8bc12505841
BL1-020-S460-55/1,E-TEC,8536693000,BL1-020-S460-55/1 E-TEC,M:\DataSheet\6e10a8ee-ec71-11ec-96e1-f8bc12505841.pdf,6e10a8ee-ec71-11ec-96e1-f8bc12505841
BL1-019-S460-55/1,E-TEC,8536693000,BL1-019-S460-55/1 E-TEC,M:\DataSheet\74a09ee5-3a87-11ed-96e6-f8bc12505841.pdf,74a09ee5-3a87-11ed-96e6-f8bc12505841
BL1-016-S460-55/1,E-TEC,8536693000,BL1-016-S460-55/1 E-TEC,M:\DataSheet\69934d67-3b26-11ed-96e6-f8bc12505841.pdf,69934d67-3b26-11ed-96e6-f8bc12505841
BL1-014-S460-55/1,E-TEC,8536693000,BL1-014-S460-55/1 E-TEC,M:\DataSheet\4bb3e8f7-3a87-11ed-96e6-f8bc12505841.pdf,4bb3e8f7-3a87-11ed-96e6-f8bc12505841
BL1-010-S842-55,E-TEC,8536693000,BL1-010-S842-55 E-TEC,M:\DataSheet\a372e24f-3a83-11ed-96e6-f8bc12505841.pdf,a372e24f-3a83-11ed-96e6-f8bc12505841
BL1-008-S460-55/1,E-TEC,8536693000,BL1-008-S460-55/1 E-TEC,M:\DataSheet\5669bcd3-3a87-11ed-96e6-f8bc12505841.pdf,5669bcd3-3a87-11ed-96e6-f8bc12505841
BL1-007-S460-55/1,E-TEC,8536693000,BL1-007-S460-55/1 E-TEC,M:\DataSheet\c77d656b-3a89-11ed-96e6-f8bc12505841.pdf,c77d656b-3a89-11ed-96e6-f8bc12505841
EN6360QI,ALTERA,8542399090,EN6360QI ALTERA,M:\DataSheet\2e9b7631-37e5-11ed-96e6-f8bc12505841.pdf,2e9b7631-37e5-11ed-96e6-f8bc12505841
